topic_id,global_index,local_index,is_selected_representative,cluster_size,papers_selected_from_cluster,title,authors,year,journal,doi,abstract,keywords,similarity_to_centroid,similarity_to_cluster_papers,diversity_score,representativeness_score,xai_alignment,symbolic_alignment,subsymbolic_alignment,representative_title,representative_authors,similarity_to_representative,is_similar_to_representative
12,260,9,True,66,9,{Q-Cogni: An Integrated Causal Reinforcement Learning Framework},"Cunha, C da Costa and Liu, W and French, T and Mian, A",2024,IEEE Transactions on Artificial Intelligence,10.1109/TAI.2024.3453230,"We present Q-Cogni, an algorithmically integrated causal reinforcement learning framework that redesigns Q-Learning to improve the learning process with causal inference. Q-Cogni achieves improved policy quality and learning efficiency with a prelearned structural causal model of the environment, queried to guide the policy learning process with an understanding of cause-and-effect relationships in a state-action space. By doing so, we not only leverage the sample efficient techniques of reinforcement learning but also enable reasoning about a broader set of policies and bring higher degrees of interpretability to decisions made by the reinforcement learning agent. We apply Q-Cogni on vehicle routing problem (VRP) environments including a real-world dataset of taxis in New York City using the Taxi and Limousine Commission trip record data. We show Q-Cogni's capability to achieve an optimally guaranteed policy (total trip distance) in 76% of the cases when comparing to shortest-path-search methods and outperforming (shorter distances) state-of-the-art reinforcement learning algorithms in 66% of cases. Additionally, since Q-Cogni does not require a complete global map, we show that it can start efficiently routing with partial information and improve as more data is collected, such as traffic disruptions and changes in destination, making it ideal for deployment in real-world dynamic settings.","Artificial intelligence,Computational modeling,Data models,Inference algorithms,Learning (artificial intelligence),Q-learning,Reinforcement learning,Vehicle routing,reinforcement learning,vehicle routing",0.6561355,0.47245175,0.34896874,0.42576045,0.125,0.08333333333333333,0.0,,,,
12,667,18,True,66,9,{Self-Explaining Abilities of an Intelligent Agent for Transparency in a Collaborative Driving Context},"Kridalukmana, R and Lu, H and Naderpour, M",2022,IEEE Transactions on Human-Machine Systems,10.1109/THMS.2022.3202900,"A critical challenge in human-autonomy teaming is for human players to comprehend their nonhuman teammates (agents). Transparency in agents' behaviors is the key for such comprehension, which may be obtained by embedding a self-explanation ability into the agent to explain its own behaviors. Previous studies have relied on searching for the executed functions and logics to generate explanations for behaviors of goal-following logic-based agents. With the increasing number of functions and logics, current methods, such as component and process-based methods, have become impractical. This article proposes a new method exploiting the agent's artificial situation awareness states for generating explanations that involves several techniques: A Bayesian network, fuzzy theory, and Hamming distance. Our new method is evaluated in a collaborative driving context, in which a significant number of accidents recently occurred around the globe due to the lack of understanding of the autopilot agents. Using an autonomous driving simulator called Carla, two typical scenarios in collaborative driving, namely, traffic light and overtaking situations, are used. The findings show that the new method potentially reduces the search space in generating explanations and exhibits better computational performance and a lower cognitive workload. This work is important to calibrate human trust and to enhance comprehension of the agent. {\textcopyright}2013 IEEE.","Artificial situation awareness,Artificial situation awareness (SA),Autonomous agents,Bayesian networks,Behavioral research,Behavioral science,Collaboration,Collaborative driving,Computation theory,Hamming distance,Human-autonomy teaming,Markov processes,Observer,Road,Self explanations,Self-explanation ability,Situation awareness,Transparency,human-autonomy teaming (HAT),self-explanation ability,transparency",0.6450695,0.46448365,0.3213495,0.4022795,0.125,0.08333333333333333,0.1111111111111111,,,,
12,1710,36,True,66,9,{Monocular pedestrian orientation estimation based on deep 2D-3D feedforward},"Zhao, C and Qian, Y and Yang, M",2020,Pattern Recognition,10.1016/j.patcog.2019.107182,"Accurate pedestrian orientation estimation of autonomous driving helps the ego vehicle obtain the intentions of pedestrians in the related environment, which are the base of safety measures such as collision avoidance and prewarning. However, because of relatively small sizes and high-level deformation of pedestrians, common pedestrian orientation estimation models fail to extract sufficient and comprehensive information from them, thus having their performance restricted, especially monocular ones which fail to obtain depth information of objects and related environment. In this paper, a novel monocular pedestrian orientation estimation model, called FFNet, is proposed. Apart from camera captures, the model adds the 2D and 3D dimensions of pedestrians as two other inputs according to the logic relationship between orientation and them. The 2D and 3D dimensions of pedestrians are determined from the camera captures and further utilized through two feedforward links connected to the orientation estimator. The feedforward links strengthen the logicality and interpretability of the network structure of the proposed model. Experiments show that the proposed model has at least 1.72% AOS increase than most state-of-the-art models after identical training processes. The model also has competitive results in orientation estimation evaluation on KITTI dataset. {\textcopyright}2019","Autonomous driving,Cameras,Comprehensive information,Computer circuits,Depth information,Feed-Forward,Information feedforward,Logic relationship,Monocular vision,Network structures,Orientation estimation,Pedestrian safety",0.5642994,0.40632495,0.38080418,0.426678,0.125,0.08333333333333333,0.1111111111111111,,,,
12,1762,37,True,66,9,{An interpretable machine learning model for trajectory prediction based on nonlinear dynamics mechanism constraints: applications for HVs},"Zhou, D and Huang, D and Shen, Y and Ma, S and Wang, Y",2024,Neural Computing and Applications,10.1007/s00521-023-09249-7,"It is challenging for hypersonic vehicles (HVs) with strong nonlinear dynamics characteristics to achieve high-precision trajectory prediction. The un-interpretability of current prediction models and the difficulty in on-orbit data acquisition, high transmission costs and low data integrity bring huge obstacles to the accuracy and reliability of online prediction results. An interpretable modeling method is proposed by the physical block modeling, attention mechanism and mechanism constraints in the training process. Moreover, the binary encoding and inertial module are introduced to further improve the prediction accuracy and efficiency. The interpretability evaluation index is designed to quantitatively evaluate the degree of coincidence between the interpretable prediction model and the mechanism formulas, which proves the credibility of prediction results. The results show that the interpretable model has a better effect on the incomplete training set in terms of accuracy and efficiency. With an 8% incomplete training set, the interpretable model reduces the mean absolute error by 62.9%. After introducing the inertial module, the mean absolute error and the root-mean-square error are reduced by 40.1% and 46.0%. The developed interpretable model not only ensures the prediction accuracy, but also reduces the dependence on the training data and provides a reliable method for high-precision trajectory prediction. {\textcopyright}The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2023.","Attention mechanism,Attention mechanisms,Data acquisition,Dynamics,Efficiency,Errors,Forecasting,High-precision,Hypersonic vehicles,Interpretability,Interpretable neural network model,Machine learning,Mean square error,Mechanism constraint,Neural network model,Neural network models,Prediction accuracy,Prediction modelling,Training sets,Trajectories,Trajectory prediction",0.53546983,0.38556617,0.48145747,0.49496055,0.125,0.08333333333333333,0.2222222222222222,,,,
12,1765,38,True,66,9,{HKTSG: A Hierarchical Knowledge-guided Traffic Scene Graph Representation Learning Framework for Intelligent Vehicles},"Zhou, Y and Liu, X and Guo, Z and Cai, M and Gou, C",2024,IEEE Transactions on Intelligent Vehicles,10.1109/TIV.2024.3384989,"Autonomous driving, propelled by data-driven approaches, has made significant advancements. However, challenges remain, particularly in achieving human-like cognitive capabilities within complex traffic scenarios and addressing limitations in model reliability and interpretability. To address these challenges, we draw inspiration from neuroscience and propose the Hierarchical Knowledge-Guided Traffic Scene Graph Representation Learning Framework, denoted as HKTSG. This framework integrates a human-like hierarchical cognition process into a data-driven learning paradigm, leveraging both domain-general and domain-specific knowledge. It systematically learns the visual features of global environments, spatial relations, dynamic interactions among all traffic instances, as well as the distinctive behavioral patterns and intrinsic associations of pedestrians and vehicles. HKTSG facilitates mutual learning across multiple levels and instances, fostering a comprehensive understanding of complex traffic scenarios. Extensive experiments demonstrate the effectiveness and versatility of our framework, consistently achieving state-of-the-art performance across diverse datasets and tasks, including IESG and Non-IESG for the pedestrian collision prediction task, and 571-Honda and 1043-Carla for the subjective risk assessment task.","Feature extraction,Human Cognition,Intelligent Vehicle,Knowledge-guided,Pedestrian Collision Prediction,Pedestrians,Reliability,Risk Assessment,Risk management,Task analysis,Traffic Scene Graph,Vehicle dynamics,Visualization",0.7907923,0.5694116,0.29948068,0.42230856,0.125,0.08333333333333333,0.0,,,,
12,1958,44,True,66,9,"{MP3: A Unified Model to Map, Perceive, Predict and Plan}","Casas, S and Sadat, A and Urtasun, R",2021,,10.1109/CVPR46437.2021.01417,"High-definition maps (HD maps) are a key component of most modern self-driving systems due to their valuable semantic and geometric information. Unfortunately, building HD maps has proven hard to scale due to their cost as well as the requirements they impose in the localization system that has to work everywhere with centimeter-level accuracy. Being able to drive without an HD map would be very beneficial to scale self-driving solutions as well as to increase the failure tolerance of existing ones (e.g., if localization fails or the map is not up-to-date). Towards this goal, we propose MP3, an end-to-end approach to mapless1 driving where the input is raw sensor data and a high-level command (e.g., turn left at the intersection). MP3 predicts intermediate representations in the form of an online map and the current and future state of dynamic agents, and exploits them in a novel neural motion planner to make interpretable decisions taking into account uncertainty. We show that our approach is significantly safer, more comfortable, and can follow commands better than the baselines in challenging long-term closed-loop simulations, as well as when compared to an expert driver in a large-scale real-world dataset.","Computational modeling,Location awareness,Measurement,Predictive models,Semantics,Training,Uncertainty",0.7024939,0.5058322,0.31052464,0.40851694,0.125,0.0,0.1111111111111111,,,,
12,2395,48,True,66,9,{HYPER: Learned Hybrid Trajectory Prediction via Factored Inference and Adaptive Sampling},"Huang, X and Rosman, G and Gilitschenski, I and Jasour, A and McGill, S G and Leonard, J J and Williams, B C",2022,,10.1109/ICRA46639.2022.9812254,"Modeling multi-modal high-level intent is important for ensuring diversity in trajectory prediction. Existing approaches explore the discrete nature of human intent before predicting continuous trajectories, to improve accuracy and support explainability. However, these approaches often assume the intent to remain fixed over the prediction horizon, which is problematic in practice, especially over longer horizons. To overcome this limitation, we introduce HYPER, a general and expressive hybrid prediction framework that models evolving human intent. By modeling traffic agents as a hybrid discrete-continuous system, our approach is capable of predicting discrete intent changes over time. We learn the probabilistic hybrid model via a maximum likelihood estimation problem and leverage neural proposal distributions to sample adaptively from the exponentially growing discrete space. The overall approach affords a better trade-off between accuracy and coverage. We train and validate our model on the Argoverse dataset, and demonstrate its effectiveness through comprehensive ablation studies and comparisons with state-of-the-art models.","Adaptation models,Automation,Inference algorithms,Maximum likelihood estimation,Prediction algorithms,Predictive models,Probabilistic logic",0.73915625,0.53223103,0.30958462,0.41697752,0.125,0.08333333333333333,0.1111111111111111,,,,
12,3107,57,True,66,9,{Vehicle Behavior Prediction by Episodic-Memory Implanted NDT},"Shen, P and Fang, J and Yu, H and Xue, J",2024,,10.1109/ICRA57147.2024.10610995,"In autonomous driving, predicting the behavior (turning left, stopping, etc.) of target vehicles is crucial for the self-driving vehicle to make safe decisions and avoid accidents. Existing deep learning-based methods have shown excellent and accurate performance, but the black-box nature makes it untrustworthy to apply them in practical use. In this work, we explore the interpretability of behavior prediction of target vehicles by an Episodic Memory implanted Neural Decision Tree (abbrev. eMem-NDT). The structure of eMem-NDT is constructed by hierarchically clustering the text embedding of vehicle behavior descriptions. eMem-NDT is a neural-backed part of a pre-trained deep learning model by changing the soft-max layer of the deep model to eMem-NDT, for grouping and aligning the memory prototypes of the historical vehicle behavior features in training data on a neural decision tree. Each leaf node of eMem-NDT is modeled by a neural network for aligning the behavior memory prototypes. By eMem-NDT, we infer each instance in behavior prediction of vehicles by bottom-up Memory Prototype Matching (MPM) (searching the appropriate leaf node and the links to the root node) and top-down Leaf Link Aggregation (LLA) (obtaining the probability of future behaviors of vehicles for certain instances). We validate eMem-NDT on BLVD and LOKI datasets, and the results show that our model can obtain a superior performance to other methods with clear explainability. The code is available in https://github.com/JWFangit/eMem-NDT. {\textcopyright}2024 IEEE.","Accurate performance,Autonomous driving,Behavior prediction,Behavior turnings,Black boxes,Decision trees,Deep learning,Episodic memory,Hierarchical clustering,Learning-based methods,Multilayer neural networks,Neurons,Self drivings,Target vehicles,Vehicle behavior",0.74024355,0.5330138,0.28850228,0.40143758,0.25,0.08333333333333333,0.3333333333333333,,,,
13,519,8,True,67,10,{Uncertainty Modeling for Multicenter Autism Spectrum Disorder Classification Using Takagi–Sugeno–Kang Fuzzy Systems},"Hu, Z and Wang, J and Zhang, C and Luo, Z and Luo, X and Xiao, L and Shi, J",2022,IEEE Transactions on Cognitive and Developmental Systems,10.1109/TCDS.2021.3073368,"The resting-state functional magnetic resonance imaging (rs-fMRI) is a pivotal tool that can reveal brain dysfunction in the computer-aided diagnosis of the autism spectrum disorder (ASD). However, the instability of data collection devices, complexity of pathogenesis, and ambiguity in the causes of the disease always introduce considerable uncertainty in identifying ASD using rs-fMRI. Due to the strong ability of Takagi–Sugeno–Kang fuzzy inference systems (TSK FISs) in handling the uncertainty of knowledge and expression, we build an ASD classification model based on TSK FISs and further propose a novel multicenter ASD classification method FCG-MTGS-TSK. Specifically, the correlation information of multiple imaging centers is considered by introducing multitask group sparse learning, and the features across multiple imaging centers are thus jointly selected. An augmented lagrange multiplier (ALM) method is further developed to find the optimal solution of the model. Compared with the other existing methods, the proposed method has the advantages of strong interpretability and high classification accuracy. The experimental results also identify the most discriminative functional connectivity in multicenter ASD classification.","Autism,Autism spectrum disorder$\sim$(ASD),Correlation,Feature extraction,Fuzzy systems,Imaging,TSK fuzzy system,Testing,Uncertainty,joint group sparsity,multicenter learning,resting-state functional magnetic resonance imaging (rs-fMRI)",0.5904574,0.37521255,0.35410076,0.41318995,0.125,0.08333333333333333,0.0,,,,
13,585,9,True,67,10,{A Fuzzy Logic-Based Approach to Predict Human Interaction by Functional Near-Infrared Spectroscopy},"Jiang, X and Ou, L and Chen, Y and Ao, N and Chang, Y.-C. and Do, T and Lin, C.-T.",2025,IEEE Transactions on Fuzzy Systems,10.1109/TFUZZ.2025.3528376,"In this article, we introduce the Fuzzy logic-based attention (Fuzzy Attention Layer) mechanism, a novel computational approach designed to enhance the interpretability and efficacy of neural models in psychological research. The fuzzy attention layer integrated into the transformer encoder model to analyze complex psychological phenomena from neural signals captured by functional near-infrared spectroscopy (fNIRS). By leveraging fuzzy logic, the fuzzy attention layer learns and identifies interpretable patterns of neural activity. This addresses a significant challenge in using transformers: the lack of transparency in determining which specific brain activities most contribute to particular predictions. Our experimental results, obtained from fNIRS data engaged in social interactions involving handholding, reveal that the fuzzy attention layer not only learns interpretable patterns of neural activity but also enhances model performance. In addition, these patterns provide deeper insights into the neural correlates of interpersonal touch and emotional exchange. The application of our model shows promising potential in understanding the complex aspects of human social behavior, verify psychological theory with machine learning algorithms, thereby contributing significantly to the fields of social neuroscience and AI. {\textcopyright}1993-2012 IEEE.","Economic and social effects,FNIRS,Functional near infrared spectroscopy,Functional near-infrared spectroscopy (fNIRS),Fuzzy inference,Fuzzy logic based approach,Fuzzy neural networks,Fuzzy-Logic,Humaninteraction,Layer mechanisms,Learn+,Near infrared spectroscopy,Neural activity,Neurons,Social neuroscience,Transformer,fuzzy logic,social neuroscience,transformers",0.5838499,0.37101376,0.44464397,0.47944546,0.25,0.08333333333333333,0.3333333333333333,,,,
13,677,15,True,67,10,{Detection of translucent flesh disorder and automatic grading of mangosteens in multi-view images},"Kusakunniran, W and Imaromkul, T and Aukkapinyo, K and Thongkanchorn, K and Somsong, P and Tiyayon, P",2025,Neural Computing and Applications,10.1007/s00521-025-11165-x,"In this paper, convolutional neural network (CNN)-based solutions are developed for grading assessment and flesh disorder detection of mangosteens in images. The grading is set to three classes of three quality levels based on the local market, where the data were collected. In addition, three flesh disorders/status are focused in this work, including translucent flesh disorder, gamboge, and rotten. Three types of solutions are attempted in this paper. The first solution relies on the well-known CNN architectures with the transfer learning and data augmentation. The second solution is developed based on the detection model, i.e., YOLOv8. The third solution is to design a new architecture by taking into account of human expert knowledge that is used for the manual grading and detection. Multiple views of each mangosteen must be considered simultaneously for the disorder detection. Four side views should be considered together, before looking at the top and bottom views. This is a very difficult task even for the human experts. The proposed solutions are trained and evaluated on the self-collected dataset of 206 mangosteens captured under six views (i.e., top view, bottom view, and four side views). The proposed solutions could achieve the perfect accuracy of 100% for the grading and up to 78% AUC for the disorder detection. {\textcopyright}The Author(s) 2025.","Automatic grading,Convolutional neural network,Convolutional neural networks,Expert prior knowledge,Grading assessment,Mangosteen,Mangosteens,Multi-view image,Prior-knowledge,Side view,Translucent flesh disorder,Translucents",0.4517472,0.2870677,0.5591183,0.5322755,0.125,0.08333333333333333,0.2222222222222222,,,,
13,1447,34,True,67,10,{Multimodal heterogeneous graph fusion for automated obstructive sleep apnea-hypopnea syndrome diagnosis},"Wang, H and Qiu, X and Li, B and Tan, X and Huang, J",2025,Complex and Intelligent Systems,10.1007/s40747-024-01648-0,"Polysomnography is the diagnostic gold standard for obstructive sleep apnea-hypopnea syndrome (OSAHS), requiring medical professionals to analyze apnea-hypopnea events from multidimensional data throughout the sleep cycle. This complex process is susceptible to variability based on the clinician's experience, leading to potential inaccuracies. Existing automatic diagnosis methods often overlook multimodal physiological signals and medical prior knowledge, leading to limited diagnostic capabilities. This study presents a novel heterogeneous graph convolutional fusion network (HeteroGCFNet) leveraging multimodal physiological signals and domain knowledge for automated OSAHS diagnosis. This framework constructs two types of graph representations: physical space graphs, which map the spatial layout of sensors on the human body, and process knowledge graphs which detail the physiological relationships among breathing patterns, oxygen saturation, and vital signals. The framework leverages heterogeneous graph convolutional neural networks to extract both localized and global features from these graphs. Additionally, a multi-head fusion module combines these features into a unified representation for effective classification, enhancing focus on relevant signal characteristics and cross-modal interactions. This study evaluated the proposed framework on a large-scale OSAHS dataset, combined from publicly available sources and data provided by a collaborative university hospital. It demonstrated superior diagnostic performance compared to conventional machine learning models and existing deep learning approaches, effectively integrating domain knowledge with data-driven learning to produce explainable representations and robust generalization capabilities, which can potentially be utilized for clinical use. Code is available at https://github.com/AmbitYuki/HeteroGCFNet. {\textcopyright}The Author(s) 2024.","Heterogeneous graph,Multimodal signals,Obstructive sleep apnea-hypopnea syndrome,Personalized healthcare",0.64351434,0.4089282,0.3992871,0.4603439,0.125,0.08333333333333333,0.2222222222222222,,,,
13,1934,43,True,67,10,{A Two-Step Approach for the Prediction of Mood Levels Based on Diary Data},"Bremer, V and Becker, D and Genz, T and Funk, B and Lehr, D",2019,,10.1007/978-3-030-10997-4_39,"The analysis of diary data can increase insights into patients suffering from mental disorders and can help to personalize online interventions. We propose a two-step approach for such an analysis. We first categorize free text diary data into activity categories by applying a bag-of-words approach and explore recurrent neuronal networks to support this task. In a second step, we develop partial ordered logit models with varying levels of heterogeneity among clients to predict their mood. We estimate the parameters of these models by employing MCMC techniques and compare the models regarding their predictive performance. This two-step approach leads to an increased interpretability about the relationships between various activity categories and the individual mood level.",,0.60998714,0.38762292,0.42838776,0.4737876,0.125,0.0,0.1111111111111111,,,,
13,1988,44,True,67,10,{PD-Net: Quantitative Motor Function Evaluation for Parkinson's Disease via Automated Hand Gesture Analysis},"Chen, Y F and Ma, H Y and Wang, J Y and Wu, J B and Wu, X and Xie, X H and MACHINERY, ASSOC COMP",2021,,10.1145/3447548.3467130,"Parkinson's Disease (PD) is a commonly diagnosed movement disorder with more than 10 million patients worldwide. Its clinical evaluation relies on a rating system called MDS-UPDRS, which includes subjective and error-prone motor examinations. This paper proposes an objective and interpretable visual system (PD-Net) to quantitatively evaluate motor function of PD patients using video footage. The PD-Net consists of three modules: 1) a pose detector to infer 21 hand keypoints directly from RGB videos, 2) a movement analysis module to study temporal patterns of hand keypoints and discover motor symptoms, and 3) a scoring module to predict MDS-UPDRS ratings with retrieved symptoms. Trained with an in-house clinical dataset, PD-Net can effectively handle the unique challenges of PD examination videos, such as clinically-defined gestures, distinct self-occlusion/foreshortening effect and contextual background. And it detects hand keypoints of PD patients with an average accuracy of 84.1%, a 32.9% improvement over OpenPose. When compared to the ratings of experienced clinicians, PD-Net achieves an overall MDS-UPDRS rating score accuracy of 87.6% and Cohen's kappa of 0.82 on a testing dataset of 509 examination videos at a level exceeding human raters. This study demonstrates a clinically applicable automated video analysis system for PD clinical evaluation, which can facilitate early detection, routine monitoring, and treatment assessment.",,0.5123149,0.32555613,0.47899562,0.48732546,0.125,0.0,0.0,,,,
13,2839,53,True,67,10,{Confound Removal and Normalization in Practice: A Neuroimaging Based Sex Prediction Case Study},"More, S and Eickhoff, S B and Caspers, J and Patil, K R",2021,,10.1007/978-3-030-67670-4_1,"Machine learning (ML) methods are increasingly being used to predict pathologies and biological traits using neuroimaging data. Here controlling for confounds is essential to get unbiased estimates of generalization performance and to identify the features driving predictions. However, a systematic evaluation of the advantages and disadvantages of available alternatives is lacking. This makes it difficult to compare results across studies and to build deployment quality models. Here, we evaluated two commonly used confound removal schemes-whole data confound regression (WDCR) and cross-validated confound regression (CVCR)-to understand their effectiveness and biases induced in generalization performance estimation. Additionally, we study the interaction of the confound removal schemes with Z-score normalization, a common practice in ML modelling. We applied eight combinations of confound removal schemes and normalization (pipelines) to decode sex from resting-state functional MRI (rfMRI) data while controlling for two confounds, brain size and age. We show that both schemes effectively remove linear univariate and multivariate confounding effects resulting in reduced model performance with CVCR providing better generalization estimates, i.e., closer to out-of-sample performance than WDCR. We found no effect of normalizing before or after confound removal. In the presence of dataset and confound shift, four tested confound removal procedures yielded mixed results, raising new questions. We conclude that CVCR is a better method to control for confounding effects in neuroimaging studies. We believe that our in-depth analyses shed light on choices associated with confound removal and hope that it generates more interest in this problem instrumental to numerous applications.",,0.55644214,0.35359725,0.45301038,0.47886834,0.0,0.0,0.0,,,,
13,3233,59,True,67,10,{Utterance Classification with Logical Neural Network: Explainable AI for Mental Disorder Diagnosis},"Toleubay, Y and Agravante, D J and Kimura, D and Lin, B and Bouneffouf, D and Tatsubori, M",2023,,,"In response to the global challenge of mental health problems, we proposes a Logical Neural Network (LNN) based Neuro-Symbolic AI method for the diagnosis of mental disorders. Due to the lack of effective therapy coverage for mental disorders, there is a need for an AI solution that can assist therapists with the diagnosis. However, current Neural Network models lack explainability and may not be trusted by therapists. The LNN is a Recurrent Neural Network architecture that combines the learning capabilities of neural networks with the reasoning capabilities of classical logic-based AI. The proposed system uses input predicates from clinical interviews to output a mental disorder class, and different predicate pruning techniques are used to achieve scalability and higher scores. In addition, we provide an insight extraction method to aid therapists with their diagnosis. The proposed system addresses the lack of explainability of current Neural Network models and provides a more trustworthy solution for mental disorder diagnosis. {\textcopyright}2023 Association for Computational Linguistics.","'current,Classification (of information),Computational linguistics,Computer aided diagnosis,Effective therapy,Global challenges,Mental disorders,Mental health,Network architecture,Network-based,Neural network model,Neural-networks,Recurrent neural network architectures,Recurrent neural networks,Utterance classification",0.6131117,0.3896085,0.3698485,0.4306643,0.125,0.25,0.2222222222222222,,,,
13,3531,63,True,67,10,{EmoSet: A Large-scale Visual Emotion Dataset with Rich Attributes},"Yang, J and Huang, Q and Ding, T and Lischinski, D and Cohen-Or, D and Huang, H",2023,,10.1109/ICCV51070.2023.01864,"Visual Emotion Analysis (VEA) aims at predicting people's emotional responses to visual stimuli. This is a promising, yet challenging, task in affective computing, which has drawn increasing attention in recent years. Most of the existing work in this area focuses on feature design, while little attention has been paid to dataset construction. In this work, we introduce EmoSet, the first large-scale visual emotion dataset annotated with rich attributes, which is superior to existing datasets in four aspects: scale, annotation richness, diversity, and data balance. EmoSet comprises 3.3 million images in total, with 118,102 of these images carefully labeled by human annotators, making it five times larger than the largest existing dataset. EmoSet includes images from social networks, as well as artistic images, and it is well balanced between different emotion categories. Motivated by psychological studies, in addition to emotion category, each image is also annotated with a set of describable emotion attributes: brightness, colorfulness, scene type, object class, facial expression, and human action, which can help understand visual emotions in a precise and interpretable way. The relevance of these emotion attributes is validated by analyzing the correlations between them and visual emotion, as well as by designing an attribute module to help visual emotion recognition. We be lieve EmoSet will bring some key insights and encourage further research in visual emotion analysis and understanding. Project page: https://vcc.tech/EmoSet.","Annotations,Correlation,Emotion recognition,Image color analysis,Image recognition,Social networking (online),Visualization",0.5888267,0.37417635,0.38902152,0.43897283,0.125,0.0,0.1111111111111111,,,,
13,3563,65,True,67,10,{Learning Interpretable Models for Coupled Networks Under Domain Constraints},"You, H and Lin, S and Singh, A K",2021,,10.1609/aaai.v35i12.17282,"Modeling the behavior of coupled networks is challenging due to their intricate dynamics. For example in neuroscience, it is of critical importance to understand the relationship between the functional neural processes and anatomical connectivities. Modern neuroimaging techniques allow us to separately measure functional connectivity through fMRI imaging and the underlying white matter wiring through diffusion imaging. Previous studies have shown that structural edges in brain networks improve the inference of functional edges and vice versa. In this paper, we investigate the idea of coupled networks through an optimization framework by focusing on interactions between structural edges and functional edges of brain networks. We consider both types of edges as observed instances of random variables that represent different underlying network processes. The proposed framework does not depend on Gaussian assumptions and achieves a more robust performance on general data compared with existing approaches. To incorporate existing domain knowledge into such studies, we propose a novel formulation to place hard network constraints on the noise term while estimating interactions. This not only leads to a cleaner way of applying network constraints but also provides a more scalable solution when network connectivity is sparse. We validate our method on multishell diffusion and task-evoked fMRI datasets from the Human Connectome Project, leading to both important insights on structural backbones that support various types of task activities as well as general solutions to the study of coupled networks. Copyright {\textcopyright}2021, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.","Brain networks,Coupled networks,Diffusion imaging,Domain Knowledge,Domain constraint,Functional connectivity,Network constraints,Neural process,Neuroimaging,Neuroimaging techniques,Optimization framework,White matter",0.6332013,0.40237466,0.3173679,0.39632624,0.125,0.16666666666666666,0.2222222222222222,,,,
14,973,10,True,70,10,{How (not?) to quote a proverb: The role of figurative quotations and allusions in political discourse},"Musolff, A",2020,Journal of Pragmatics,10.1016/j.pragma.2019.10.011,"Can a proverb be quoted against itself? Since its introduction into the British “Brexit” debate in early 2016, the proverbial notion of “having one's cake and eat it” has had its meaning temporarily turned upside down from exposing the absurdity of wishing to consume and still retain the same goods or privileges, to serve as a reassuring promise (i.e., that in withdrawing from the EU, the UK could hold on to all or most of the membership benefits whilst shedding its obligations, which would equal ‘having one's cake and eating it'). Using a corpus of 180 + British media texts containing varying applications of the proverb, this article charts its pragmatic development 2016–19 and discusses the conditions of its change from an ironical condemnation into a reassuring promise (and back). We identify a metaphorical scenario with strongly implicated evaluations as a necessary condition for the interpretability of the proverb's metarepresentations and analyse the emergence of competing scenario versions with reference to an iteration of ironical metarepresentations, which leads to a ‘layering' of metarepresentations. In conclusion, we propose to include discourse-historical knowledge in the notion of metarepresentation. {\textcopyright}2019 Elsevier B.V.","Discourse history,Irony,Metaphor,Metarepresentation,Proverb,Quotation,Scenario",0.29575905,0.19181447,0.6280846,0.5450032,0.125,0.08333333333333333,0.1111111111111111,,,,
14,1385,16,True,70,10,{Crowdsourcing the perceived urban built environment via social media: The case of underutilized land},"Wang, Y and Gao, S and Li, N and Yu, S",2021,Advanced Engineering Informatics,10.1016/j.aei.2021.101371,"Crowdsourcing the public's perceptions of the built environment in real time enables more responsive and agile infrastructure and land use planning. Social media has emerged to be an effective platform for citizens, engineers, and planners to communicate opinions and feelings transparently. However, a comprehensive terminological resource of the perceived built environment (BE) for consistent data collection and a specified analytical framework are still lacking, particularly for different underutilized land issues. To fill this knowledge gap, we demonstrate a BE-specific term construction and expansion method specifically for collecting Twitter data and propose a Geo-Topic-Sentiment analytical framework for retrieving and analyzing relevant tweets. We conduct a demonstrative study on un(der)utilized land-related BE terms across ten metropolitan statistical areas in the U.S. Findings reveal spatial variations in contents and sentiments about underutilized land environments, and more localized efforts may be required to address specific land use issues across different urban contexts. The research demonstrates Twitter as a useful platform in crowdsourcing perceived BE and sentiments at fine temporal and spatial scales in a timely manner. It contributes to engineering informatics by investigating the role of social media in environmental planning and proposing integrated domain-specific data analytic approaches for engineering practices. {\textcopyright}2021 Elsevier Ltd","Analytic approach,Built environment,Crowdsourcing,Data acquisition,Engineering informatics,Engineering practices,Environmental planning,Land Use Planning,Land environments,Land use,Sentiment analysis,Social media,Social networking (online),Spatial variations,Temporal and spatial scale,Underutilized land,Urban analytics",0.50997686,0.33074537,0.37078023,0.4055794,0.125,0.08333333333333333,0.1111111111111111,,,,
